t,market_id,market_name,district_name,variety,p_min,p_max,p_modal,clean_market,match_score,latitude,longitude,t2m_mean,t2m_max,t2m_min,d2m_mean,precip_sum_mm,wind_speed_mean
2018-12-25,822,Lalru,Sahibzada Ajit Singh Nagar,Other,1300.0,1500.0,1400,LALRU,100.0,30.4898,76.8054,12.273139953613281,17.350067138671875,7.431610107421875,5.7099609375,0.0017076728399842978,3.445152759552002
2018-12-25,249,Malerkotla,Sangrur,Other,850.0,1000.0,900,MALERKOTLA,100.0,30.5177,75.8843,10.818061828613281,15.728973388671875,5.443328857421875,5.3125,0.0017076728399842978,2.385096311569214
2018-12-25,242,Malout,Muktsar,Onion,800.0,1200.0,1000,MALOUT,100.0,30.201,74.4964,12.390815734863281,17.650848388671875,5.744110107421875,3.466796875,0.0017076728399842978,2.1324071884155273
2018-12-25,1183,Mansa,Mansa,Onion,1000.0,1400.0,1200,MANSA,100.0,29.9832,75.3825,12.035835266113281,17.596160888671875,5.675750732421875,3.34765625,0.0017076728399842978,2.516188621520996
2018-12-25,823,Morinda,Rupnagar,Other,1300.0,1450.0,1380,MORINDA,100.0,30.8978,76.404,11.487495422363281,16.353973388671875,6.392547607421875,6.39892578125,0.024063140153884888,2.5285353660583496
2018-12-25,246,Nabha,Patiala,Other,500.0,800.0,600,NABHA,100.0,30.3738,76.1394,11.036323547363281,16.014129638671875,5.742156982421875,5.33154296875,0.0017076728399842978,2.4800639152526855
2018-12-25,2876,Nawan Shahar(MandiRaho),Shahid Bhagat Singh Nagar,Other,1000.0,1000.0,1000,NAWAN SHAHARRAHO,76.92307692307692,31.1166,76.1071,10.870796203613281,16.242645263671875,4.998016357421875,5.87890625,0.0025719404220581055,2.320145606994629
2018-12-25,624,Patti,Tarn Taran,Other,700.0,900.0,800,PATTI,100.0,31.2737,74.8493,11.167182922363281,16.177459716796875,4.722625732421875,4.1474609375,0.0017076728399842978,1.9764240980148315
2018-12-25,640,Phagwara,Kapurthala,Other,750.0,960.0,855,PHAGWARA,100.0,31.2354,75.7756,10.465034484863281,15.545379638671875,4.585906982421875,5.47021484375,0.0025719404220581055,2.1320807933807373
2018-12-25,638,Raikot,Ludhiana,Other,1000.0,1150.0,1050,RAIKOT,100.0,30.6516,75.6049,10.646186828613281,15.568817138671875,5.160125732421875,5.24609375,0.0017076728399842978,2.2794671058654785
2018-12-25,1610,Rajpura,Patiala,Local,700.0,1000.0,850,RAJPURA,100.0,30.4642,76.577,11.816108703613281,16.719207763671875,7.181610107421875,5.83203125,0.0017076728399842978,3.1403844356536865
2018-12-25,631,Raman,Bathinda,Other,900.0,1050.0,1000,RAMAN,100.0,29.9602,74.9686,12.375679016113281,17.973114013671875,5.445281982421875,2.84716796875,0.0017076728399842978,2.3170371055603027
2018-12-25,1773,Rayya,Amritsar,Red,1200.0,1400.0,1300,RAYYA,100.0,31.5024,75.2142,10.599800109863281,15.296600341796875,4.232391357421875,5.09228515625,0.0017076728399842978,2.0420117378234863
2018-12-25,647,Ropar,Rupnagar,Other,900.0,1100.0,1000,ROPAR,100.0,30.9505,76.5317,11.040229797363281,16.615692138671875,4.767547607421875,6.16015625,0.045584142208099365,2.248608112335205
2018-12-25,245,Samana,Patiala,Other,950.0,1100.0,1000,SAMANA,100.0,30.1477,76.1893,11.346870422363281,16.369598388671875,6.066375732421875,5.2109375,0.0017076728399842978,2.647663116455078
2018-12-25,639,Samrala,Ludhiana,Other,700.0,900.0,800,SAMRALA,100.0,30.8269,76.186,11.187202453613281,15.994598388671875,6.210906982421875,5.7158203125,0.003629922866821289,2.5869505405426025
2018-12-25,1581,Zira,Firozpur,Medium,1000.0,1400.0,1200,ZIRA,100.0,30.5738,74.5901,11.832710266113281,17.070037841796875,4.984344482421875,3.52001953125,0.0017076728399842978,2.1063127517700195
2018-12-26,1589,Adampur,Jalandhar,Other,900.0,1000.0,1000,ADAMPUR,100.0,31.4254,75.72,11.100494384765625,15.289764404296875,6.742095947265625,5.3961029052734375,0.0012814997462555766,1.3066792488098145
2018-12-26,239,Baghapurana,Moga,Other,1000.0,1100.0,1050,BAGHAPURANA,95.65217391304348,30.6815,75.0867,11.183990478515625,16.324920654296875,4.621002197265625,5.5484466552734375,0.02074986696243286,1.960418462753296
2018-12-26,1607,Balachaur,Shahid Bhagat Singh Nagar,Other,1000.0,1050.0,1025,BALACHAUR,100.0,31.0647,76.3078,10.603912353515625,15.135467529296875,5.456939697265625,4.8917083740234375,0.03142654895782471,1.551540732383728
2018-12-26,1608,Banga,Shahid Bhagat Singh Nagar,Other,1868.0,2300.0,2280,BANGA,100.0,31.1875,75.9828,11.094146728515625,15.539764404296875,6.935394287109375,5.3419036865234375,0.0012814997462555766,1.5467538833618164
2018-12-26,1749,Banur,Sahibzada Ajit Singh Nagar,Other,1000.0,1500.0,1200,BANUR,100.0,30.5544,76.7137,10.787994384765625,15.887420654296875,5.316314697265625,4.2208099365234375,0.0012814997462555766,2.4553050994873047
2018-12-26,1606,Bariwala,Muktsar,Other,900.0,1150.0,1000,BARIWALA,100.0,30.5292,74.6588,11.987701416015625,17.336639404296875,4.886627197265625,4.7715911865234375,0.01566857099533081,1.7955384254455566
2018-12-26,247,Barnala,Barnala,Other,600.0,800.0,700,BARNALA,100.0,30.3732,75.5351,11.182037353515625,16.299530029296875,4.371002197265625,5.3760833740234375,0.00467151403427124,1.9008036851882935
2018-12-26,1618,Bassi Pathana,Fatehgarh Sahib,Medium,1000.0,1200.0,1100,BASSI PATHANA,100.0,30.67,76.43,10.762603759765625,15.557342529296875,5.626861572265625,5.2711029052734375,0.0012814997462555766,2.1234848499298096
2018-12-26,233,Batala,Gurdaspur,Other,700.0,900.0,800,BATALA,100.0,31.8235,75.2051,10.862701416015625,14.819488525390625,6.244049072265625,5.6192474365234375,0.0012814997462555766,1.1230828762054443
2018-12-26,629,Bathinda,Bathinda,Other,500.0,1100.0,700,BATHINDA,87.5,30.1962,74.9437,12.343658447265625,17.858123779296875,5.144439697265625,4.1895599365234375,0.0020936131477355957,1.8525718450546265
2018-12-26,251,Bhawanigarh,Sangrur,Other,600.0,900.0,750,BHAWANIGARH,95.23809523809524,30.2637,76.0405,10.830474853515625,16.035858154296875,4.673736572265625,5.3502044677734375,0.0012814997462555766,1.8544985055923462
2018-12-26,1574,Bhucho,Bathinda,Other,1500.0,2000.0,1800,BHUCHO,100.0,30.2109,75.0942,12.166900634765625,17.582733154296875,5.093658447265625,4.3067474365234375,0.0022649765014648438,1.9439234733581543
2018-12-26,641,Budalada,Mansa,Other,850.0,1100.0,1000,BUDALADA,87.5,29.9244,75.5484,12.092193603515625,17.563629150390625,5.517486572265625,4.0211029052734375,0.0012814997462555766,1.8575973510742188
2018-12-26,1611,Chamkaur Sahib,Rupnagar,Other,850.0,870.0,860,CHAMKAUR SAHIB,100.0,30.8978,76.404,10.404205322265625,15.426483154296875,4.480377197265625,5.0005950927734375,0.032201409339904785,1.8369972705841064
2018-12-26,1586,Dasuya,Hoshiarpur,Other,800.0,1200.0,1200,DASUYA,100.0,31.8056,75.6626,11.878326416015625,15.100311279296875,8.872955322265625,5.9776458740234375,0.0012814997462555766,1.1989048719406128
2018-12-26,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,1200.0,1400.0,1300,DERA BASSI,100.0,30.6815,75.0867,11.183990478515625,16.324920654296875,4.621002197265625,5.5484466552734375,0.02074986696243286,1.960418462753296
2018-12-26,1602,Dharamkot,Moga,Other,1000.0,1000.0,1000,DHARAMKOT,100.0,30.9381,75.2304,10.542877197265625,15.709686279296875,4.037017822265625,5.4400482177734375,0.0012814997462555766,1.7107982635498047
2018-12-26,1584,Dhariwal,Gurdaspur,Other,1200.0,1500.0,1350,DHARIWAL,100.0,31.5497,75.2406,11.293365478515625,15.240936279296875,4.908111572265625,5.8770599365234375,0.0022202730178833008,1.2826225757598877
2018-12-26,248,Dhuri,Sangrur,Other,1000.0,1100.0,1050,DHURI,100.0,30.37,75.87,10.758209228515625,15.979217529296875,4.394439697265625,5.3487396240234375,0.0012814997462555766,1.8006337881088257
2018-12-26,1582,Dinanagar,Gurdaspur,Other,900.0,1050.0,1000,DINANAGAR,100.0,32.1347,75.4567,10.509674072265625,14.499176025390625,6.265472412109375,5.8472747802734375,0.0012814997462555766,1.3292038440704346
2018-12-26,645,Dudhansadhan,Patiala,Other,800.0,1000.0,900,DUDHANSADHAN,91.66666666666666,30.1613,76.5249,11.049713134765625,16.197967529296875,5.579986572265625,5.1050872802734375,0.0012814997462555766,2.2307496070861816
2018-12-26,229,Fazilka,Firozpur,Other,500.0,900.0,700,FAZILKA,100.0,30.4036,74.0341,12.694244384765625,17.830780029296875,6.378814697265625,5.0772552490234375,0.0012814997462555766,1.7462903261184692
2018-12-26,231,Ferozepur Cantt.,Firozpur,Onion,900.0,1000.0,950,FEROZEPUR CANTT,100.0,30.9277,74.5968,11.791412353515625,16.920623779296875,5.382720947265625,5.4488372802734375,0.015817582607269287,1.8979829549789429
2018-12-26,634,Firozepur City,Firozpur,Other,600.0,1100.0,850,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262,11.528717041015625,16.701873779296875,5.150299072265625,5.5220794677734375,0.015072524547576904,1.9065639972686768
2018-12-26,643,Giddarbaha,Muktsar,Onion,1000.0,1200.0,1200,GIDDARBAHA,90.0,30.2033,74.6611,12.401275634765625,17.897186279296875,5.271392822265625,4.1622161865234375,0.0016093254089355469,1.8377543687820435
2018-12-26,1180,Goniana,Bathinda,Other,1200.0,1400.0,1300,GONIANA,100.0,30.3185,74.9124,12.116607666015625,17.582733154296875,4.970611572265625,4.2886810302734375,0.01364201307296753,1.873110055923462
2018-12-26,626,Gurdaspur,Gurdaspur,Other,500.0,1000.0,700,GURDASPUR,100.0,32.05,75.4326,10.230377197265625,14.446441650390625,6.033050537109375,5.4888763427734375,0.0012814997462555766,1.2735369205474854
2018-12-26,238,Jagraon,Ludhiana,Other,1000.0,1300.0,1200,JAGRAON,100.0,30.8047,75.4654,10.672271728515625,15.832733154296875,4.083892822265625,5.5440521240234375,0.0012814997462555766,1.8522688150405884
2018-12-26,1620,Khamano,Fatehgarh Sahib,Onion,1200.0,1200.0,1200,KHAMANO,100.0,30.8136,76.3488,10.587310791015625,15.600311279296875,4.953033447265625,5.2730560302734375,0.005841255187988281,2.058363199234009
2018-12-26,1615,Khanauri,Sangrur,Other,1100.0,1400.0,1200,KHANAURI,100.0,29.8308,76.1125,11.373931884765625,16.651092529296875,5.040924072265625,4.6426849365234375,0.0012814997462555766,1.977742314338684
2018-12-26,237,Khanna,Ludhiana,Other,700.0,1100.0,900,KHANNA,100.0,30.7104,76.2141,10.442779541015625,15.592498779296875,4.550689697265625,5.1270599365234375,0.0012814997462555766,2.050065040588379
2018-12-26,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,900.0,1100.0,1000,KHARAR,100.0,30.7398,76.6414,10.489166259765625,15.528045654296875,4.994049072265625,4.5948333740234375,0.0012814997462555766,2.205806255340576
2018-12-26,1613,Kurali,Sahibzada Ajit Singh Nagar,Other,1100.0,1180.0,1150,KURALI,100.0,30.8357,76.5737,10.329010009765625,15.360076904296875,4.947174072265625,4.5806732177734375,0.008046627044677734,2.029419183731079
2018-12-26,822,Lalru,Sahibzada Ajit Singh Nagar,Other,1200.0,1500.0,1300,LALRU,100.0,30.4898,76.8054,11.457916259765625,16.403045654296875,6.396392822265625,4.0889739990234375,0.0012814997462555766,2.7665276527404785
2018-12-26,1580,Makhu,Firozpur,Other,800.0,1000.0,900,MAKHU,100.0,31.1067,74.9767,10.746978759765625,15.910858154296875,4.353424072265625,5.4429779052734375,0.04147738218307495,1.4670062065124512
2018-12-26,249,Malerkotla,Sangrur,Other,800.0,1000.0,950,MALERKOTLA,100.0,30.5177,75.8843,10.534576416015625,15.795623779296875,4.003814697265625,5.1934661865234375,0.0012814997462555766,1.7685620784759521
2018-12-26,242,Malout,Muktsar,Onion,600.0,1100.0,800,MALOUT,100.0,30.201,74.4964,12.461334228515625,17.867889404296875,5.468658447265625,4.2798919677734375,0.0012814997462555766,1.8946561813354492
2018-12-26,1730,Mehta,Amritsar,1st Sort,800.0,900.0,850,MEHTA,100.0,31.6784,75.2492,11.274810791015625,14.960113525390625,6.179595947265625,5.8648529052734375,0.0012814997462555766,1.1400322914123535
2018-12-26,823,Morinda,Rupnagar,Other,1300.0,1500.0,1400,MORINDA,100.0,30.8978,76.404,10.404205322265625,15.426483154296875,4.480377197265625,5.0005950927734375,0.032201409339904785,1.8369972705841064
2018-12-26,637,Mukerian,Hoshiarpur,Onion,1100.0,1500.0,1350,MUKERIAN,100.0,31.9503,75.6181,11.263580322265625,14.789764404296875,7.361175537109375,6.0679779052734375,0.0012814997462555766,1.1954855918884277
2018-12-26,246,Nabha,Patiala,Other,400.0,900.0,600,NABHA,100.0,30.3738,76.1394,10.528228759765625,15.942108154296875,3.984283447265625,5.0889739990234375,0.0012814997462555766,1.8717998266220093
2018-12-26,243,Patiala,Patiala,Local,700.0,1000.0,900,PATIALA,100.0,30.2229,76.0863,10.905670166015625,16.112030029296875,4.904205322265625,5.2642669677734375,0.0012814997462555766,1.9135488271713257
2018-12-26,244,Patran,Patiala,Other,600.0,1000.0,800,PATRAN,100.0,29.9499,76.0564,11.424713134765625,16.596405029296875,5.427642822265625,4.8043060302734375,0.0012814997462555766,1.9898637533187866
2018-12-26,624,Patti,Tarn Taran,Other,1000.0,1500.0,1200,PATTI,100.0,31.2737,74.8493,10.875396728515625,16.139373779296875,4.179595947265625,5.1251068115234375,0.02703070640563965,1.763764500617981
2018-12-26,640,Phagwara,Kapurthala,Other,700.0,950.0,825,PHAGWARA,100.0,31.2354,75.7756,10.617095947265625,15.297576904296875,5.406158447265625,5.1382904052734375,0.0012814997462555766,1.626617670059204
2018-12-26,638,Raikot,Ludhiana,Other,1100.0,1250.0,1200,RAIKOT,100.0,30.6516,75.6049,10.623931884765625,15.860076904296875,4.003814697265625,5.4703216552734375,0.0012814997462555766,1.8118109703063965
2018-12-26,631,Raman,Bathinda,Other,1000.0,1150.0,1100,RAMAN,100.0,29.9602,74.9686,12.453521728515625,17.944488525390625,5.378814697265625,3.3824310302734375,0.0012814997462555766,1.920128583908081
2018-12-26,1773,Rayya,Amritsar,Red,1000.0,1200.0,1100,RAYYA,100.0,31.5024,75.2142,11.293365478515625,15.240936279296875,4.908111572265625,5.8770599365234375,0.0022202730178833008,1.2826225757598877
2018-12-26,647,Ropar,Rupnagar,Other,800.0,1100.0,900,ROPAR,100.0,30.9505,76.5317,11.124420166015625,15.430389404296875,5.896392822265625,5.1319427490234375,0.06122887134552002,1.531665563583374
2018-12-26,1600,Sahnewal,Ludhiana,Onion,1100.0,1100.0,1100,SAHNEWAL,100.0,30.8526,75.9881,10.472564697265625,15.559295654296875,4.501861572265625,5.3287200927734375,0.0012814997462555766,1.9437772035598755
2018-12-26,250,Sunam,Sangrur,Onion,800.0,900.0,850,SUNAM,100.0,30.1248,75.8146,11.550689697265625,16.508514404296875,5.431549072265625,5.1382904052734375,0.0012814997462555766,1.954334020614624
2018-12-26,1733,Talwandi Sabo,Bathinda,Other,900.0,1000.0,1000,TALWANDI SABO,100.0,29.9834,75.0996,12.347564697265625,17.858551025390625,5.374908447265625,3.5787200927734375,0.0012814997462555766,1.865699291229248
2018-12-26,1581,Zira,Firozpur,Medium,1000.0,1400.0,1200,ZIRA,100.0,30.5738,74.5901,11.969635009765625,17.287811279296875,4.931549072265625,5.0108489990234375,0.012151896953582764,1.7933924198150635
2018-12-27,1589,Adampur,Jalandhar,Other,900.0,1000.0,1000,ADAMPUR,100.0,31.4254,75.72,10.559425354003906,15.926483154296875,4.532684326171875,5.501319885253906,0.0021338460501283407,2.0093014240264893
2018-12-27,239,Baghapurana,Moga,Other,1000.0,1100.0,1050,BAGHAPURANA,95.65217391304348,30.6815,75.0867,11.451026916503906,16.779998779296875,5.767059326171875,5.379737854003906,0.011864304542541504,1.798388957977295
2018-12-27,1607,Balachaur,Shahid Bhagat Singh Nagar,Other,900.0,1100.0,950,BALACHAUR,100.0,31.0647,76.3078,10.378761291503906,15.705780029296875,3.630340576171875,4.738136291503906,0.013853609561920166,2.1432361602783203
2018-12-27,1608,Banga,Shahid Bhagat Singh Nagar,Other,945.0,1136.0,1000,BANGA,100.0,31.1875,75.9828,10.722023010253906,16.168670654296875,4.456512451171875,5.524757385253906,0.0021338460501283407,2.091954469680786
2018-12-27,1749,Banur,Sahibzada Ajit Singh Nagar,Other,1000.0,1500.0,1200,BANUR,100.0,30.5544,76.7137,10.813819885253906,16.190155029296875,3.884246826171875,3.9549331665039062,0.0021338460501283407,2.63984751701355
2018-12-27,247,Barnala,Barnala,Other,600.0,800.0,700,BARNALA,100.0,30.3732,75.5351,11.439308166503906,17.053436279296875,5.339324951171875,5.505226135253906,0.003832578659057617,1.9916837215423584
2018-12-27,1618,Bassi Pathana,Fatehgarh Sahib,Medium,1000.0,1200.0,1100,BASSI PATHANA,100.0,30.67,76.43,10.892433166503906,16.235076904296875,4.290496826171875,5.366554260253906,0.0021338460501283407,2.2837789058685303
2018-12-27,233,Batala,Gurdaspur,Other,700.0,900.0,800,BATALA,100.0,31.8235,75.2051,10.008644104003906,14.529998779296875,4.304168701171875,5.268409729003906,0.0021338460501283407,1.8931500911712646
2018-12-27,629,Bathinda,Bathinda,Other,500.0,1100.0,700,BATHINDA,87.5,30.1962,74.9437,12.286964416503906,17.856170654296875,5.852996826171875,4.390480041503906,0.002536177635192871,1.9050912857055664
2018-12-27,1732,Bhagta Bhai Ka,Bathinda,Other,1030.0,1200.0,1140,BHAGTA BHAI KA,100.0,30.4786,75.095,11.570167541503906,17.229217529296875,5.177215576171875,4.846534729003906,0.0280916690826416,2.0123767852783203
2018-12-27,1574,Bhucho,Bathinda,Other,1500.0,2000.0,1700,BHUCHO,100.0,30.2109,75.0942,12.153175354003906,17.772186279296875,5.757293701171875,4.500343322753906,0.002625584602355957,1.9907631874084473
2018-12-27,641,Budalada,Mansa,Other,800.0,1200.0,1000,BUDALADA,87.5,29.9244,75.5484,12.287452697753906,17.721405029296875,5.895965576171875,4.605323791503906,0.0021338460501283407,2.047834873199463
2018-12-27,1611,Chamkaur Sahib,Rupnagar,Other,800.0,820.0,810,CHAMKAUR SAHIB,100.0,30.8978,76.404,10.741554260253906,16.080780029296875,3.774871826171875,5.025733947753906,0.01195371150970459,2.2205965518951416
2018-12-27,1586,Dasuya,Hoshiarpur,Other,800.0,1000.0,1000,DASUYA,100.0,31.8056,75.6626,10.405616760253906,15.356170654296875,4.940887451171875,5.496925354003906,0.0021338460501283407,1.9103262424468994
2018-12-27,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,1200.0,1400.0,1300,DERA BASSI,100.0,30.6815,75.0867,11.451026916503906,16.779998779296875,5.767059326171875,5.379737854003906,0.011864304542541504,1.798388957977295
2018-12-27,1584,Dhariwal,Gurdaspur,Other,1200.0,1400.0,1300,DHARIWAL,100.0,31.5497,75.2406,11.044288635253906,15.473358154296875,6.534637451171875,5.865577697753906,0.0026106834411621094,1.8069989681243896
2018-12-27,248,Dhuri,Sangrur,Other,1000.0,1100.0,1050,DHURI,100.0,30.37,75.87,11.428565979003906,16.906951904296875,5.823699951171875,5.834327697753906,0.0021338460501283407,2.0002989768981934
2018-12-27,1582,Dinanagar,Gurdaspur,Other,850.0,1000.0,900,DINANAGAR,100.0,32.1347,75.4567,9.906105041503906,14.760467529296875,3.261199951171875,4.406593322753906,0.0021338460501283407,1.5839990377426147
2018-12-27,1595,Doraha,Ludhiana,Other,1000.0,1200.0,1100,DORAHA,100.0,30.4802,76.0226,11.285987854003906,16.633514404296875,5.897918701171875,5.722999572753906,0.0021338460501283407,2.012711763381958
2018-12-27,645,Dudhansadhan,Patiala,Other,1000.0,1300.0,1200,DUDHANSADHAN,91.66666666666666,30.1613,76.5249,12.032081604003906,16.963592529296875,7.009246826171875,5.677589416503906,0.0021338460501283407,2.299511432647705
2018-12-27,229,Fazilka,Firozpur,Other,500.0,900.0,700,FAZILKA,100.0,30.4036,74.0341,12.270362854003906,17.350311279296875,5.415496826171875,4.087745666503906,0.0021338460501283407,1.6578576564788818
2018-12-27,231,Ferozepur Cantt.,Firozpur,Onion,900.0,1000.0,950,FEROZEPUR CANTT,100.0,30.9277,74.5968,11.553565979003906,16.877655029296875,5.134246826171875,4.968116760253906,0.009405612014234066,1.8819563388824463
2018-12-27,634,Firozepur City,Firozpur,Other,1000.0,1100.0,1050,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262,11.425148010253906,16.639373779296875,5.134246826171875,5.164405822753906,0.00903308391571045,1.8777424097061157
2018-12-27,643,Giddarbaha,Muktsar,Onion,1000.0,1200.0,1200,GIDDARBAHA,90.0,30.2033,74.6611,12.313819885253906,17.729217529296875,6.024871826171875,4.289894104003906,0.0022977590560913086,1.8306618928909302
2018-12-27,1180,Goniana,Bathinda,Other,1000.0,1300.0,1200,GONIANA,100.0,30.3185,74.9124,12.052589416503906,17.641326904296875,5.604949951171875,4.373878479003906,0.008317828178405762,1.9288368225097656
2018-12-27,238,Jagraon,Ludhiana,Other,1000.0,1300.0,1150,JAGRAON,100.0,30.8047,75.4654,11.476417541503906,16.475311279296875,6.909637451171875,5.976905822753906,0.0021338460501283407,1.833376407623291
2018-12-27,230,Jalalabad,Firozpur,Other,900.0,1000.0,950,JALALABAD,94.11764705882352,30.6056,74.2492,12.257179260253906,17.455780029296875,5.421356201171875,4.056007385253906,0.0021338460501283407,1.7188193798065186
2018-12-27,1615,Khanauri,Sangrur,Other,900.0,1200.0,1100,KHANAURI,100.0,29.8308,76.1125,12.140968322753906,17.344451904296875,6.382293701171875,5.427589416503906,0.0021338460501283407,1.9969937801361084
2018-12-27,237,Khanna,Ludhiana,Other,700.0,1100.0,900,KHANNA,100.0,30.7104,76.2141,10.937355041503906,16.319061279296875,4.673309326171875,5.621437072753906,0.0021338460501283407,2.2426750659942627
2018-12-27,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,900.0,1100.0,1000,KHARAR,100.0,30.7398,76.6414,10.579444885253906,15.959686279296875,3.644012451171875,4.356788635253906,0.0021338460501283407,2.4037184715270996
2018-12-27,1613,Kurali,Sahibzada Ajit Singh Nagar,Other,1100.0,1200.0,1150,KURALI,100.0,30.8357,76.5737,10.325538635253906,15.754608154296875,3.237762451171875,4.128761291503906,0.004309415817260742,2.3309543132781982
2018-12-27,822,Lalru,Sahibzada Ajit Singh Nagar,Other,1000.0,1000.0,1000,LALRU,100.0,30.4898,76.8054,11.224464416503906,16.615936279296875,4.229949951171875,3.8094253540039062,0.002551078563556075,2.9416322708129883
2018-12-27,1580,Makhu,Firozpur,Other,800.0,1000.0,900,MAKHU,100.0,31.1067,74.9767,11.219581604003906,16.250701904296875,5.560028076171875,5.726905822753906,0.022235512733459473,1.7997442483901978
2018-12-27,249,Malerkotla,Sangrur,Other,800.0,1000.0,950,MALERKOTLA,100.0,30.5177,75.8843,11.219581604003906,16.676483154296875,5.702606201171875,5.763038635253906,0.0021338460501283407,1.982249140739441
2018-12-27,242,Malout,Muktsar,Onion,650.0,1100.0,800,MALOUT,100.0,30.201,74.4964,12.304542541503906,17.647186279296875,5.808074951171875,4.012062072753906,0.0021338460501283407,1.7891758680343628
2018-12-27,823,Morinda,Rupnagar,Medium,1000.0,1000.0,1000,MORINDA,100.0,30.8978,76.404,10.741554260253906,16.080780029296875,3.774871826171875,5.025733947753906,0.01195371150970459,2.2205965518951416
2018-12-27,637,Mukerian,Hoshiarpur,Onion,1000.0,1350.0,1200,MUKERIAN,100.0,31.9503,75.6181,10.356788635253906,15.071014404296875,4.112762451171875,5.016944885253906,0.0021338460501283407,1.662951111793518
2018-12-27,241,Muktsar,Muktsar,Nasik,600.0,900.0,800,MUKTSAR,100.0,30.4721,74.5073,11.881202697753906,17.211639404296875,5.144012451171875,4.350440979003906,0.002759695053100586,1.709921956062317
2018-12-27,246,Nabha,Patiala,Other,400.0,900.0,600,NABHA,100.0,30.3738,76.1394,11.485694885253906,16.828826904296875,5.995574951171875,5.720558166503906,0.0021338460501283407,2.0653791427612305
2018-12-27,243,Patiala,Patiala,Local,600.0,900.0,800,PATIALA,100.0,30.2229,76.0863,11.649757385253906,17.094451904296875,5.913543701171875,5.688819885253906,0.0021338460501283407,2.103466272354126
2018-12-27,244,Patran,Patiala,Other,600.0,950.0,800,PATRAN,100.0,29.9499,76.0564,12.088233947753906,17.379608154296875,6.278778076171875,5.465675354003906,0.0021338460501283407,2.043431282043457
2018-12-27,624,Patti,Tarn Taran,Other,800.0,1000.0,900,PATTI,100.0,31.2737,74.8493,11.099952697753906,16.192108154296875,5.241668701171875,5.293800354003906,0.01500844955444336,1.9379615783691406
2018-12-27,640,Phagwara,Kapurthala,Other,700.0,962.0,831,PHAGWARA,100.0,31.2354,75.7756,10.806495666503906,15.967498779296875,5.528778076171875,5.673683166503906,0.0021338460501283407,1.9818241596221924
2018-12-27,638,Raikot,Ludhiana,Other,1000.0,1200.0,1100,RAIKOT,100.0,30.6516,75.6049,11.444679260253906,16.574920654296875,6.655731201171875,5.944190979003906,0.0021338460501283407,1.8902692794799805
2018-12-27,1610,Rajpura,Patiala,Local,800.0,1000.0,900,RAJPURA,100.0,30.4642,76.577,11.357276916503906,16.567108154296875,5.099090576171875,4.937355041503906,0.0021338460501283407,2.486173629760742
2018-12-27,631,Raman,Bathinda,Other,1000.0,1125.0,1100,RAMAN,100.0,29.9602,74.9686,12.518409729003906,17.918670654296875,6.142059326171875,4.080421447753906,0.0021338460501283407,1.9306107759475708
2018-12-27,1773,Rayya,Amritsar,Red,900.0,1100.0,1000,RAYYA,100.0,31.5024,75.2142,11.044288635253906,15.473358154296875,6.534637451171875,5.865577697753906,0.0026106834411621094,1.8069989681243896
2018-12-27,647,Ropar,Rupnagar,Other,800.0,1000.0,900,ROPAR,100.0,30.9505,76.5317,10.474952697753906,15.973358154296875,3.120574951171875,4.325050354003906,0.021192431449890137,2.1300084590911865
2018-12-27,1600,Sahnewal,Ludhiana,Onion,1100.0,1100.0,1100,SAHNEWAL,100.0,30.8526,75.9881,11.038429260253906,16.274139404296875,5.468231201171875,5.949562072753906,0.0021338460501283407,2.0958495140075684
2018-12-27,250,Sunam,Sangrur,Onion,700.0,900.0,800,SUNAM,100.0,30.1248,75.8146,11.823097229003906,17.322967529296875,5.706512451171875,5.478370666503906,0.0021338460501283407,2.0398449897766113
2018-12-27,1581,Zira,Firozpur,Medium,1000.0,1500.0,1200,ZIRA,100.0,30.5738,74.5901,11.739601135253906,17.149139404296875,5.089324951171875,4.535011291503906,0.007572770118713379,1.7949893474578857
2018-12-28,1589,Adampur,Jalandhar,Other,900.0,1000.0,1000,ADAMPUR,100.0,31.4254,75.72,9.318824768066406,13.934234619140625,3.251953125,4.6215667724609375,0.0038504598196595907,1.9736377000808716
2018-12-28,239,Baghapurana,Moga,Other,1000.0,1100.0,1050,BAGHAPURANA,95.65217391304348,30.6815,75.0867,11.184059143066406,15.934234619140625,5.166015625,4.9648284912109375,0.0038504598196595907,1.8764160871505737
2018-12-28,1607,Balachaur,Shahid Bhagat Singh Nagar,Other,900.0,1100.0,950,BALACHAUR,100.0,31.0647,76.3078,9.443824768066406,14.014312744140625,3.4453125,4.6884613037109375,0.0070542097091674805,1.8888053894042969
2018-12-28,1608,Banga,Shahid Bhagat Singh Nagar,Other,1000.0,1056.0,1056,BANGA,100.0,31.1875,75.9828,9.474586486816406,13.846160888671875,3.544921875,4.7372894287109375,0.0038504598196595907,1.9827890396118164
