t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2022-12-31","Onion","2883","Amritsar(Amritsar Mewa Mandi)","3","Punjab","49","Amritsar","Onion","600","1800","1100"
"2022-12-31","Onion","1575","Maur","3","Punjab","46","Bathinda","Other","1700","1800","1700"
"2022-12-31","Onion","624","Patti","3","Punjab","50","Tarn Taran","Other","1500","2000","1800"
"2022-12-31","Onion","249","Malerkotla","3","Punjab","53","Sangrur","Other","1300","2000","1600"
"2022-12-31","Onion","1581","Zira","3","Punjab","43","Firozpur","Local","1500","1700","1600"
"2022-12-31","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","1800","1800","1800"
"2022-12-31","Onion","1618","Bassi Pathana","3","Punjab","40","Fatehgarh Sahib","Onion","1500","1500","1500"
"2022-12-31","Onion","235","Guru Har Sahai","3","Punjab","43","Firozpur","Onion","1800","2000","1900"
"2022-12-31","Onion","1574","Bhucho","3","Punjab","46","Bathinda","Other","900","1000","950"
"2022-12-31","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1400","1300"
"2022-12-31","Onion","1751","Dera Bassi","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","2100","2300","2200"
"2022-12-31","Onion","1586","Dasuya","3","Punjab","38","Hoshiarpur","Other","1800","2300","2050"
"2022-12-31","Onion","1582","Dinanagar","3","Punjab","35","Gurdaspur","Other","1600","1800","1700"
"2022-12-31","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1500","2000","1875"
"2022-12-31","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1220","1290","1260"
"2022-12-30","Onion","1575","Maur","3","Punjab","46","Bathinda","Other","1700","1800","1700"
"2022-12-30","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1600","2000","1874"
"2022-12-30","Onion","227","Tarantaran","3","Punjab","50","Tarn Taran","Other","1600","1800","1700"
"2022-12-30","Onion","629","Bathinda","3","Punjab","46","Bathinda","Other","1600","2000","1600"
"2022-12-30","Onion","624","Patti","3","Punjab","50","Tarn Taran","Other","1800","2200","2000"
"2022-12-30","Onion","823","Morinda","3","Punjab","51","Rupnagar","Onion","1600","2000","1800"
"2022-12-30","Onion","230","Jalalabad","3","Punjab","43","Firozpur","Other","1500","1500","1500"
"2022-12-30","Onion","1743","Bilga","3","Punjab","37","Jalandhar","Other","2000","2000","2000"
"2022-12-30","Onion","1181","Sirhind","3","Punjab","40","Fatehgarh Sahib","Other","1500","2150","1950"
"2022-12-30","Onion","822","Lalru","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","2000","2200","2200"
"2022-12-30","Onion","235","Guru Har Sahai","3","Punjab","43","Firozpur","Onion","2000","2000","2000"
"2022-12-30","Onion","1612","Kharar","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1500","2500","2000"
"2022-12-30","Onion","2883","Amritsar(Amritsar Mewa Mandi)","3","Punjab","49","Amritsar","Onion","600","1800","1100"
"2022-12-30","Onion","1581","Zira","3","Punjab","43","Firozpur","Local","1700","1900","1800"
"2022-12-30","Onion","1733","Talwandi Sabo","3","Punjab","46","Bathinda","Other","1500","1900","1800"
"2022-12-30","Onion","244","Patran","3","Punjab","48","Patiala","Other","800","1400","1000"
"2022-12-30","Onion","242","Malout","3","Punjab","44","Muktsar","Onion","700","900","800"
"2022-12-30","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1600","1400"
"2022-12-30","Onion","1737","Mamdot","3","Punjab","43","Firozpur","Other","2000","2200","2100"
"2022-12-30","Onion","239","Baghapurana","3","Punjab","42","Moga","Medium","1200","1600","1400"
"2022-12-30","Onion","1586","Dasuya","3","Punjab","38","Hoshiarpur","Other","1800","2200","2000"
"2022-12-30","Onion","1587","Garh Shankar","3","Punjab","38","Hoshiarpur","Other","1000","1700","1200"
"2022-12-30","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1200","1300","1250"
"2022-12-30","Onion","1588","Tanda Urmur","3","Punjab","38","Hoshiarpur","Other","1900","2100","2000"
"2022-12-30","Onion","1574","Bhucho","3","Punjab","46","Bathinda","Other","1700","2000","1900"
"2022-12-30","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","1800","1800","1800"
"2022-12-30","Onion","1610","Rajpura","3","Punjab","48","Patiala","Local","1200","1500","1350"
"2022-12-30","Onion","634","Firozepur City","3","Punjab","43","Firozpur","Other","1200","3200","1600"
"2022-12-30","Onion","1732","Bhagta Bhai Ka","3","Punjab","46","Bathinda","Other","1500","1500","1500"
"2022-12-30","Onion","237","Khanna","3","Punjab","41","Ludhiana","Other","800","1500","1000"
"2022-12-30","Onion","229","Fazilka","3","Punjab","43","Firozpur","Other","1200","1800","1500"
"2022-12-30","Onion","1597","Ludhiana","3","Punjab","41","Ludhiana","Other","600","2000","1300"
"2022-12-30","Onion","1577","Jaitu","3","Punjab","45","Faridkot","Nasik","1600","1700","1700"
"2022-12-30","Onion","1584","Dhariwal","3","Punjab","35","Gurdaspur","Other","1000","1200","1100"
"2022-12-30","Onion","1618","Bassi Pathana","3","Punjab","40","Fatehgarh Sahib","Onion","1200","1500","1300"
"2022-12-29","Onion","1751","Dera Bassi","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","2200","2400","2300"
"2022-12-29","Onion","2883","Amritsar(Amritsar Mewa Mandi)","3","Punjab","49","Amritsar","Onion","500","1800","1000"
"2022-12-29","Onion","1586","Dasuya","3","Punjab","38","Hoshiarpur","Other","1800","2300","2050"
"2022-12-29","Onion","629","Bathinda","3","Punjab","46","Bathinda","Other","1600","2000","1600"
"2022-12-29","Onion","230","Jalalabad","3","Punjab","43","Firozpur","Other","1300","1300","1300"
"2022-12-29","Onion","1743","Bilga","3","Punjab","37","Jalandhar","Other","2000","2000","2000"
"2022-12-29","Onion","1577","Jaitu","3","Punjab","45","Faridkot","Nasik","1600","1800","1800"
"2022-12-29","Onion","1575","Maur","3","Punjab","46","Bathinda","Other","1800","2200","2000"
"2022-12-29","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1220","1350","1300"
"2022-12-29","Onion","1584","Dhariwal","3","Punjab","35","Gurdaspur","Other","900","1100","1000"
"2022-12-29","Onion","1574","Bhucho","3","Punjab","46","Bathinda","Other","1800","2000","1900"
"2022-12-29","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1400","1300"
"2022-12-29","Onion","1181","Sirhind","3","Punjab","40","Fatehgarh Sahib","Other","1500","2145","1950"
"2022-12-29","Onion","249","Malerkotla","3","Punjab","53","Sangrur","Other","1200","1600","1400"
"2022-12-29","Onion","229","Fazilka","3","Punjab","43","Firozpur","Other","1200","1800","1500"
"2022-12-29","Onion","1600","Sahnewal","3","Punjab","41","Ludhiana","Onion","2000","2200","2200"
"2022-12-29","Onion","634","Firozepur City","3","Punjab","43","Firozpur","Other","1000","1800","1400"
"2022-12-29","Onion","227","Tarantaran","3","Punjab","50","Tarn Taran","Other","1800","2000","1900"
"2022-12-29","Onion","1620","Khamano","3","Punjab","40","Fatehgarh Sahib","Onion","2000","2000","2000"
"2022-12-29","Onion","624","Patti","3","Punjab","50","Tarn Taran","Other","1500","2000","1800"
"2022-12-29","Onion","1581","Zira","3","Punjab","43","Firozpur","Local","1500","1700","1600"
"2022-12-29","Onion","1597","Ludhiana","3","Punjab","41","Ludhiana","Other","600","1800","1200"
"2022-12-29","Onion","1618","Bassi Pathana","3","Punjab","40","Fatehgarh Sahib","Onion","1200","1500","1300"
"2022-12-29","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1400","2000","1692"
"2022-12-29","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","1900","1900","1900"
"2022-12-29","Onion","1733","Talwandi Sabo","3","Punjab","46","Bathinda","Other","1400","1600","1500"
"2022-12-29","Onion","1183","Mansa","3","Punjab","47","Mansa","Onion","1500","2200","1800"
"2022-12-29","Onion","1732","Bhagta Bhai Ka","3","Punjab","46","Bathinda","Other","1600","1600","1600"
"2022-12-29","Onion","239","Baghapurana","3","Punjab","42","Moga","Medium","1200","1600","1400"
"2022-12-29","Onion","242","Malout","3","Punjab","44","Muktsar","Onion","800","1000","900"
"2022-12-29","Onion","823","Morinda","3","Punjab","51","Rupnagar","Onion","1500","1800","1600"
"2022-12-29","Onion","1582","Dinanagar","3","Punjab","35","Gurdaspur","Other","1700","1900","1800"
"2022-12-29","Onion","1610","Rajpura","3","Punjab","48","Patiala","Local","1200","1550","1400"
"2022-12-29","Onion","1612","Kharar","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1500","2500","2000"
"2022-12-28","Onion","1582","Dinanagar","3","Punjab","35","Gurdaspur","Other","1500","1700","1600"
"2022-12-28","Onion","230","Jalalabad","3","Punjab","43","Firozpur","Other","1200","1200","1200"
"2022-12-28","Onion","1575","Maur","3","Punjab","46","Bathinda","Other","1700","1800","1700"
"2022-12-28","Onion","1577","Jaitu","3","Punjab","45","Faridkot","Nasik","1600","1600","1600"
"2022-12-28","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1500","1400"
"2022-12-28","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","2000","2000","2000"
"2022-12-28","Onion","1183","Mansa","3","Punjab","47","Mansa","Onion","1300","2000","1700"
"2022-12-28","Onion","235","Guru Har Sahai","3","Punjab","43","Firozpur","Onion","1000","2000","1500"
"2022-12-28","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1400","2000","1875"
"2022-12-28","Onion","239","Baghapurana","3","Punjab","42","Moga","Medium","1000","1500","1200"
"2022-12-28","Onion","1618","Bassi Pathana","3","Punjab","40","Fatehgarh Sahib","Onion","1200","1500","1300"
"2022-12-28","Onion","1620","Khamano","3","Punjab","40","Fatehgarh Sahib","Onion","2000","2000","2000"
"2022-12-28","Onion","1733","Talwandi Sabo","3","Punjab","46","Bathinda","Other","1300","1700","1500"
"2022-12-28","Onion","249","Malerkotla","3","Punjab","53","Sangrur","Other","1400","1700","1600"
"2022-12-28","Onion","1574","Bhucho","3","Punjab","46","Bathinda","Other","1800","2000","1900"
"2022-12-28","Onion","1751","Dera Bassi","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","2100","2300","2200"
"2022-12-28","Onion","242","Malout","3","Punjab","44","Muktsar","Onion","900","1100","1000"
"2022-12-28","Onion","1584","Dhariwal","3","Punjab","35","Gurdaspur","Other","800","1000","900"
"2022-12-28","Onion","1743","Bilga","3","Punjab","37","Jalandhar","Other","2000","2000","2000"
"2022-12-28","Onion","1597","Ludhiana","3","Punjab","41","Ludhiana","Other","600","2000","1300"
"2022-12-28","Onion","1610","Rajpura","3","Punjab","48","Patiala","Local","1200","1600","1400"
"2022-12-28","Onion","1732","Bhagta Bhai Ka","3","Punjab","46","Bathinda","Other","1500","1500","1500"
"2022-12-28","Onion","1612","Kharar","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1500","2500","2000"
"2022-12-28","Onion","1586","Dasuya","3","Punjab","38","Hoshiarpur","Other","1800","2200","2000"
"2022-12-28","Onion","629","Bathinda","3","Punjab","46","Bathinda","Other","1600","2000","1600"
"2022-12-28","Onion","229","Fazilka","3","Punjab","43","Firozpur","Other","1200","1800","1500"
"2022-12-28","Onion","1581","Zira","3","Punjab","43","Firozpur","Local","1500","1700","1600"
"2022-12-28","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1200","1300","1250"
"2022-12-28","Onion","823","Morinda","3","Punjab","51","Rupnagar","Onion","1600","1800","1700"
"2022-12-27","Onion","639","Samrala","3","Punjab","41","Ludhiana","Other","1800","2000","1900"
"2022-12-27","Onion","1587","Garh Shankar","3","Punjab","38","Hoshiarpur","Other","1000","1600","1200"
"2022-12-27","Onion","823","Morinda","3","Punjab","51","Rupnagar","Onion","1500","1800","1600"
"2022-12-27","Onion","634","Firozepur City","3","Punjab","43","Firozpur","Other","1000","1800","1400"
"2022-12-27","Onion","227","Tarantaran","3","Punjab","50","Tarn Taran","Other","1800","2000","1900"
"2022-12-27","Onion","822","Lalru","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1000","1000","1000"
"2022-12-27","Onion","1597","Ludhiana","3","Punjab","41","Ludhiana","Other","600","1800","1200"
"2022-12-27","Onion","229","Fazilka","3","Punjab","43","Firozpur","Other","1200","1800","1500"
"2022-12-27","Onion","1581","Zira","3","Punjab","43","Firozpur","Local","1700","2000","1800"
"2022-12-27","Onion","624","Patti","3","Punjab","50","Tarn Taran","Other","1500","2000","1800"
"2022-12-27","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","1600","1600","1600"
"2022-12-27","Onion","1610","Rajpura","3","Punjab","48","Patiala","Local","1200","1500","1350"
"2022-12-27","Onion","235","Guru Har Sahai","3","Punjab","43","Firozpur","Onion","1000","2000","1500"
"2022-12-27","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1230","1300","1270"
"2022-12-27","Onion","1620","Khamano","3","Punjab","40","Fatehgarh Sahib","Onion","2000","2000","2000"
"2022-12-27","Onion","1732","Bhagta Bhai Ka","3","Punjab","46","Bathinda","Other","1600","1600","1600"
"2022-12-27","Onion","1575","Maur","3","Punjab","46","Bathinda","Other","1800","2200","2000"
"2022-12-27","Onion","2883","Amritsar(Amritsar Mewa Mandi)","3","Punjab","49","Amritsar","Onion","500","1800","1000"
"2022-12-27","Onion","1733","Talwandi Sabo","3","Punjab","46","Bathinda","Other","1500","1900","1700"
"2022-12-27","Onion","230","Jalalabad","3","Punjab","43","Firozpur","Other","1300","1300","1300"
"2022-12-27","Onion","1582","Dinanagar","3","Punjab","35","Gurdaspur","Other","1600","1800","1700"
"2022-12-27","Onion","1618","Bassi Pathana","3","Punjab","40","Fatehgarh Sahib","Onion","1200","1500","1300"
"2022-12-27","Onion","242","Malout","3","Punjab","44","Muktsar","Onion","900","1200","1000"
"2022-12-27","Onion","1751","Dera Bassi","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","2100","2300","2200"
"2022-12-27","Onion","1577","Jaitu","3","Punjab","45","Faridkot","Nasik","1600","1600","1600"
"2022-12-27","Onion","1586","Dasuya","3","Punjab","38","Hoshiarpur","Other","1800","2200","2000"
"2022-12-27","Onion","1183","Mansa","3","Punjab","47","Mansa","Onion","1300","2000","1800"
"2022-12-27","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1400","2000","1669"
"2022-12-27","Onion","1588","Tanda Urmur","3","Punjab","38","Hoshiarpur","Other","1800","2000","1900"
"2022-12-27","Onion","1606","Bariwala","3","Punjab","44","Muktsar","Other","1100","1200","1200"
"2022-12-27","Onion","239","Baghapurana","3","Punjab","42","Moga","Medium","1000","1500","1200"
"2022-12-27","Onion","629","Bathinda","3","Punjab","46","Bathinda","Other","1600","2000","1600"
"2022-12-27","Onion","1612","Kharar","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1500","2500","2000"
"2022-12-27","Onion","1600","Sahnewal","3","Punjab","41","Ludhiana","Onion","1800","1800","1800"
"2022-12-27","Onion","1743","Bilga","3","Punjab","37","Jalandhar","Other","2000","2000","2000"
"2022-12-27","Onion","237","Khanna","3","Punjab","41","Ludhiana","Other","800","1200","1000"
"2022-12-27","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1500","1400"
"2022-12-26","Onion","639","Samrala","3","Punjab","41","Ludhiana","Other","1800","2000","1900"
"2022-12-26","Onion","249","Malerkotla","3","Punjab","53","Sangrur","Other","1300","2000","1600"
"2022-12-26","Onion","1584","Dhariwal","3","Punjab","35","Gurdaspur","Other","900","1100","1000"
"2022-12-26","Onion","235","Guru Har Sahai","3","Punjab","43","Firozpur","Onion","1000","2000","1500"
"2022-12-26","Onion","823","Morinda","3","Punjab","51","Rupnagar","Onion","1500","1800","1600"
"2022-12-26","Onion","1581","Zira","3","Punjab","43","Firozpur","Local","1500","1700","1600"
"2022-12-26","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1300","2000","1628"
"2022-12-26","Onion","229","Fazilka","3","Punjab","43","Firozpur","Other","1200","1800","1500"
"2022-12-26","Onion","1733","Talwandi Sabo","3","Punjab","46","Bathinda","Other","1500","2000","1800"
"2022-12-26","Onion","1586","Dasuya","3","Punjab","38","Hoshiarpur","Other","1500","1900","1700"
"2022-12-26","Onion","1582","Dinanagar","3","Punjab","35","Gurdaspur","Other","1600","1800","1700"
"2022-12-26","Onion","230","Jalalabad","3","Punjab","43","Firozpur","Other","1200","1200","1200"
"2022-12-26","Onion","1181","Sirhind","3","Punjab","40","Fatehgarh Sahib","Other","1100","2000","1500"
"2022-12-26","Onion","1574","Bhucho","3","Punjab","46","Bathinda","Other","1600","1800","1700"
"2022-12-26","Onion","1577","Jaitu","3","Punjab","45","Faridkot","Nasik","1600","1700","1700"
"2022-12-26","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1240","1340","1300"
"2022-12-26","Onion","242","Malout","3","Punjab","44","Muktsar","Onion","1000","1300","1200"
"2022-12-26","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1300","1800","1500"
"2022-12-26","Onion","227","Tarantaran","3","Punjab","50","Tarn Taran","Other","1800","2000","1900"
"2022-12-26","Onion","1743","Bilga","3","Punjab","37","Jalandhar","Other","2000","2000","2000"
"2022-12-26","Onion","1757","Lehra Gaga","3","Punjab","53","Sangrur","Other","1500","1500","1500"
"2022-12-26","Onion","624","Patti","3","Punjab","50","Tarn Taran","Other","1200","1800","1500"
"2022-12-26","Onion","1588","Tanda Urmur","3","Punjab","38","Hoshiarpur","Other","1800","2100","1900"
"2022-12-26","Onion","822","Lalru","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1300","1800","1400"
"2022-12-26","Onion","1732","Bhagta Bhai Ka","3","Punjab","46","Bathinda","Other","1700","1700","1700"
"2022-12-26","Onion","228","Kotkapura","3","Punjab","45","Faridkot","Nasik","1500","1700","1600"
"2022-12-26","Onion","1587","Garh Shankar","3","Punjab","38","Hoshiarpur","Other","900","1500","1200"
"2022-12-26","Onion","2883","Amritsar(Amritsar Mewa Mandi)","3","Punjab","49","Amritsar","Onion","500","1700","1000"
"2022-12-26","Onion","1618","Bassi Pathana","3","Punjab","40","Fatehgarh Sahib","Onion","1200","1500","1300"
"2022-12-26","Onion","1183","Mansa","3","Punjab","47","Mansa","Onion","1400","2000","1800"
"2022-12-26","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","1600","1600","1600"
"2022-12-26","Onion","3106","Garh Shankar(Mahalpur)","3","Punjab","38","Hoshiarpur","Onion","800","1200","1000"
"2022-12-26","Onion","1597","Ludhiana","3","Punjab","41","Ludhiana","Other","600","2000","1300"
"2022-12-26","Onion","629","Bathinda","3","Punjab","46","Bathinda","Other","1600","2000","1600"
"2022-12-26","Onion","239","Baghapurana","3","Punjab","42","Moga","Medium","1000","1500","1200"
"2022-12-25","Onion","1732","Bhagta Bhai Ka","3","Punjab","46","Bathinda","Other","1600","1600","1600"
"2022-12-25","Onion","1181","Sirhind","3","Punjab","40","Fatehgarh Sahib","Other","1100","1625","1500"
"2022-12-25","Onion","1183","Mansa","3","Punjab","47","Mansa","Onion","1500","2000","1800"
"2022-12-25","Onion","1618","Bassi Pathana","3","Punjab","40","Fatehgarh Sahib","Onion","1200","1400","1300"
"2022-12-25","Onion","1584","Dhariwal","3","Punjab","35","Gurdaspur","Other","1000","1200","1100"
"2022-12-25","Onion","1606","Bariwala","3","Punjab","44","Muktsar","Other","1200","1200","1200"
"2022-12-25","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1500","1400"
"2022-12-25","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1250","1330","1290"
"2022-12-25","Onion","227","Tarantaran","3","Punjab","50","Tarn Taran","Other","1600","2000","1800"
"2022-12-25","Onion","1610","Rajpura","3","Punjab","48","Patiala","Local","1000","1500","1250"
"2022-12-25","Onion","1612","Kharar","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1500","2500","2000"
"2022-12-24","Onion","1181","Sirhind","3","Punjab","40","Fatehgarh Sahib","Other","1212","1830","1500"
"2022-12-24","Onion","629","Bathinda","3","Punjab","46","Bathinda","Other","1600","2000","1600"
"2022-12-24","Onion","1733","Talwandi Sabo","3","Punjab","46","Bathinda","Other","1500","2000","1700"
"2022-12-24","Onion","1610","Rajpura","3","Punjab","48","Patiala","Local","1100","1550","1300"
"2022-12-24","Onion","2883","Amritsar(Amritsar Mewa Mandi)","3","Punjab","49","Amritsar","Onion","500","1400","900"
"2022-12-24","Onion","1743","Bilga","3","Punjab","37","Jalandhar","Other","2000","2000","2000"
"2022-12-24","Onion","1586","Dasuya","3","Punjab","38","Hoshiarpur","Other","1500","1800","1650"
"2022-12-24","Onion","3106","Garh Shankar(Mahalpur)","3","Punjab","38","Hoshiarpur","Onion","1500","1800","1700"
"2022-12-24","Onion","624","Patti","3","Punjab","50","Tarn Taran","Other","1200","1800","1500"
"2022-12-24","Onion","237","Khanna","3","Punjab","41","Ludhiana","Other","800","1500","1200"
"2022-12-24","Onion","227","Tarantaran","3","Punjab","50","Tarn Taran","Other","1800","2000","1900"
"2022-12-24","Onion","1582","Dinanagar","3","Punjab","35","Gurdaspur","Other","1700","1800","1800"
"2022-12-24","Onion","239","Baghapurana","3","Punjab","42","Moga","Medium","1000","1500","1200"
"2022-12-24","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1400","1300"
"2022-12-24","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1400","2000","1754"
"2022-12-24","Onion","1584","Dhariwal","3","Punjab","35","Gurdaspur","Other","1100","1300","1200"
"2022-12-24","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","1700","1700","1700"
"2022-12-24","Onion","245","Samana","3","Punjab","48","Patiala","Other","1500","2100","1800"
"2022-12-24","Onion","1757","Lehra Gaga","3","Punjab","53","Sangrur","Other","1500","1500","1500"
"2022-12-24","Onion","242","Malout","3","Punjab","44","Muktsar","Onion","1200","1400","1300"
"2022-12-24","Onion","631","Raman","3","Punjab","46","Bathinda","Other","1280","1370","1330"
"2022-12-24","Onion","822","Lalru","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1200","2000","1500"
"2022-12-24","Onion","229","Fazilka","3","Punjab","43","Firozpur","Other","1200","1800","1500"
"2022-12-24","Onion","1600","Sahnewal","3","Punjab","41","Ludhiana","Onion","1500","2300","2300"
"2022-12-24","Onion","1574","Bhucho","3","Punjab","46","Bathinda","Other","1700","1900","1800"
"2022-12-24","Onion","1577","Jaitu","3","Punjab","45","Faridkot","Nasik","1600","1800","1800"
"2022-12-24","Onion","1612","Kharar","3","Punjab","52","Sahibzada Ajit Singh Nagar","Other","1200","1500","1300"
"2022-12-24","Onion","1597","Ludhiana","3","Punjab","41","Ludhiana","Other","500","1600","1000"
"2022-12-24","Onion","1183","Mansa","3","Punjab","47","Mansa","Onion","1500","2000","1800"
"2022-12-24","Onion","823","Morinda","3","Punjab","51","Rupnagar","Onion","1200","1500","1300"
"2022-12-24","Onion","244","Patran","3","Punjab","48","Patiala","Other","800","1400","1000"
"2022-12-23","Onion","1574","Bhucho","3","Punjab","46","Bathinda","Other","1700","1900","1800"
"2022-12-23","Onion","1610","Rajpura","3","Punjab","48","Patiala","Local","1200","1500","1350"
"2022-12-23","Onion","1587","Garh Shankar","3","Punjab","38","Hoshiarpur","Other","1000","1500","1200"
"2022-12-23","Onion","1181","Sirhind","3","Punjab","40","Fatehgarh Sahib","Other","1000","1900","1500"
"2022-12-23","Onion","1584","Dhariwal","3","Punjab","35","Gurdaspur","Other","1000","1200","1100"
"2022-12-23","Onion","2895","Mukerian(Talwara)","3","Punjab","38","Hoshiarpur","Onion","1600","2000","1800"
"2022-12-23","Onion","237","Khanna","3","Punjab","41","Ludhiana","Other","800","1500","1200"
"2022-12-23","Onion","629","Bathinda","3","Punjab","46","Bathinda","Other","1600","2000","1600"
"2022-12-23","Onion","1595","Doraha","3","Punjab","41","Ludhiana","Other","1300","2000","1629"
"2022-12-23","Onion","1600","Sahnewal","3","Punjab","41","Ludhiana","Onion","1600","2000","1600"
"2022-12-23","Onion","634","Firozepur City","3","Punjab","43","Firozpur","Other","1000","1800","1400"
"2022-12-23","Onion","624","Patti","3","Punjab","50","Tarn Taran","Other","800","1000","900"
"2022-12-23","Onion","229","Fazilka","3","Punjab","43","Firozpur","Other","1200","1800","1500"
"2022-12-23","Onion","1773","Rayya","3","Punjab","49","Amritsar","Red","1600","1600","1600"
"2022-12-23","Onion","248","Dhuri","3","Punjab","53","Sangrur","Other","1200","1500","1400"
"2022-12-23","Onion","3106","Garh Shankar(Mahalpur)","3","Punjab","38","Hoshiarpur","Onion","1200","1700","1500"
